first_name,last_name,pesel,city
WIKTORIA,WAWRZYŃCZYK,69020382443,KIELCE
KAJA,SZYMALA,80010747984,BYTOM
FRANCISZEK,WIETRZYŃSKI,87012815357,LUBLIN
BARTOSZ,ZBYLUT,87102674257,BYDGOSZCZ
WIKTORIA,MRZYGŁÓD,50051832729,SZCZECIN
LILIANNA,DIACHENKO,62031438146,LUBLIN
FABIAN,JANKOWIAK,69092056815,TYCHY
ALEKSANDRA,JACHOWSKA,75032405167,OPOLE
ANTONI,MAŃKOWSKI,51090117958,WROCŁAW
MAKSYMILIAN,OSMULSKI,52031912614,BYDGOSZCZ
LIWIA,BURACZEWSKA,74021268660,BYTOM
KACPER,KOZIOŁEK,99071111416,WROCŁAW
POLA,RUSEK,48061809164,TORUŃ
WOJCIECH,POMARAŃSKI,61092378270,GDYNIA
DAWID,KASZUBA,89110180699,OLSZTYN
HUBERT,SAROSIEK,65112881433,LUBLIN
ALEKSANDRA,KWIEK,62050178248,BIAŁYSTOK
LAURA,LIZOŃ,48062348322,WARSZAWA
ADAM,JESIONOWSKI,96011044478,BYDGOSZCZ
KAROL,ZIEMNICKI,89061031877,TYCHY
NATAN,JAWOROWSKI,55051035979,BYTOM
MARCELINA,BETKA,96062242186,WARSZAWA
MIŁOSZ,ZBRZEŹNIAK,79060119250,BIAŁYSTOK
ANIELA,SZCZERBIŃSKA,48120880849,GDYNIA
NATALIA,NIESZPOREK,95062730766,BYDGOSZCZ
ZOFIA,BORSKA,62071912082,GDYNIA
TYMOTEUSZ,BANDYK,50121935178,RZESZÓW
MICHAŁ,SOBOTA,76051779553,RADOM
ZUZANNA,FELUŚ,81032632462,BYTOM
RÓŻA,KUS,98021641587,KATOWICE
ANNA,KSIĄŻEK,85121236629,GDYNIA
MIŁOSZ,WARZYŃSKI,54120542079,OLSZTYN
POLA,JURKIEWICZ,64021887941,OLSZTYN
PIOTR,SZNAJDER,95091364239,OLSZTYN
KLARA,KOLEK,94081074846,TORUŃ
TYMOTEUSZ,LEKKI,75042315971,BIAŁYSTOK
JAN,GRACZ,90010682119,RYBNIK
TYMON,DIDYK,96040417177,BYDGOSZCZ
NIKODEM,TOMALSKI,88070355670,SOSNOWIEC
IGNACY,MACIUSZEK,75120357552,RYBNIK
TOMASZ,KACPRZYCKI,49042303016,SOSNOWIEC
IGA,TRZMIEL,74012775861,LUBLIN
NINA,BACZEWSKA,99030220123,ŁÓDŹ
CEZARY,LINKIEWICZ,56060684432,BYTOM
LILIANNA,GRZEŚKIEWICZ,60051468725,RZESZÓW
POLA,ŚLUSARCZYK,95022808003,ZABRZE
EMILIA,RUSINEK,51062593608,KIELCE
BRUNO,IDZIAK,53051707231,TORUŃ
MARCEL,SKIBNIEWSKI,85091794979,OLSZTYN
KRZYSZTOF,HAN,75051353258,ZABRZE
LIWIA,MUSZALSKA,93050616622,WARSZAWA
GABRIELA,WADOWSKA,47050510703,RADOM
BARBARA,STOJAK,52040216506,BYDGOSZCZ
ZOFIA,KĘPCZYŃSKA,79122149928,KIELCE
JAKUB,DUDZIC,52071722792,ŁÓDŹ
ALEKSANDER,KWIATEK,74060859374,BYTOM
FRANCISZEK,WOŁYNIEC,56042751693,POZNAŃ
ADAM,OCHOCKI,76012860696,BIAŁYSTOK
IGOR,DOMALEWSKI,79041221395,KIELCE
BARTOSZ,KRYCZKA,57090263079,WROCŁAW
POLA,MAGDZIARZ,84051479180,TYCHY
WERONIKA,GŁODEK,80120983000,OLSZTYN
MICHAŁ,KOZIEŁ,61092805070,LUBLIN
MACIEJ,GMURCZYK,76030280774,ŁÓDŹ
LENA,CHABOWSKA,88082728865,BYDGOSZCZ
BARTŁOMIEJ,GRZYWA,94041727031,RYBNIK
POLA,WIT,48081490566,BIAŁYSTOK
LAURA,WASZCZUK,95052343106,KRAKÓW
MIA,ANTKIEWICZ,75032015665,POZNAŃ
CEZARY,OSIADACZ,58110896038,ŁÓDŹ
FILIP,WOJTUNIK,81112205936,OLSZTYN
SARA,MALARSKA,51012870141,RADOM
WIKTOR,OLESIŃSKI,63071322738,GDAŃSK
KAROL,KRZEMIŃSKI,64021634575,TYCHY
JAKUB,WRZOSEK,89062236253,GLIWICE
IGNACY,SZCZUROWSKI,82022556250,KATOWICE
KORNELIA,SOKÓLSKA,70041165688,SOSNOWIEC
PIOTR,FIJOŁEK,55100383531,BYTOM
DAWID,LASAK,56030363855,RYBNIK
ADAM,JASKULSKI,70100436011,KIELCE
IGNACY,BEJM,58120356417,SZCZECIN
IGNACY,HOROWSKI,47032485050,RYBNIK
KACPER,UŁANOWICZ,50100276232,RADOM
MATEUSZ,KOWALKOWSKI,81111933979,TYCHY
BARTOSZ,MILANOWSKI,76060817794,ŁÓDŹ
KLARA,PODPORA,90012534124,WARSZAWA
ALAN,WILK,83012061679,POZNAŃ
JAGODA,PŁOCHOCKA,83020553768,WROCŁAW
WOJCIECH,PAC,55120641797,KRAKÓW
JAKUB,SZPONAR,87052831157,LUBLIN
KAZIMIERZ,WICIŃSKI,84041193419,LUBLIN
ADAM,PANICZ,91021619655,SZCZECIN
MILENA,MISIEWICZ,94092733701,KIELCE
TOMASZ,KOTARBA,76100113592,WROCŁAW
KLARA,DERĘGOWSKA,56012855984,SZCZECIN
SARA,NIZIO,51120426324,RADOM
TYMOTEUSZ,BAKA,64012424296,GDAŃSK
ROZALIA,DZIĘGIELEWSKA,97062293689,RZESZÓW
BARBARA,MARCIŃSKA,78042632686,WROCŁAW
LIWIA,BOJANOWSKA,85062438084,ZABRZE
TYMON,ROZUMEK,58092319170,CZĘSTOCHOWA
WOJCIECH,PHAM,94101245753,ŁÓDŹ
JULIAN,KOPIJ,48030691131,KRAKÓW
MIKOŁAJ,GAWENDA,90072483358,TYCHY
HENRYK,FORMELLA,51122192196,KRAKÓW
NIKODEM,PLESKOT,78080586457,POZNAŃ
ANASTAZJA,MAŁYSZEK,89120639721,WARSZAWA
LAURA,GŁOWNIA,90061898125,BYDGOSZCZ
MAKSYMILIAN,KAWIAK,76080428451,KIELCE
BARTOSZ,BUCZAK,49110657437,GLIWICE
KACPER,DROŻDŻOWSKI,75070317070,GDYNIA
EMILIA,POKUSA,56062648846,WARSZAWA
LAURA,ŚWISTEK,56071602801,BYDGOSZCZ
JULIA,BUJAK,54100878561,CZĘSTOCHOWA
BLANKA,KLUJ,82020428088,OPOLE
KACPER,STRUZIK,93072270398,KIELCE
BARTOSZ,FRANKOWSKI,80080548919,RADOM
KAROL,SULIGA,87091075031,CZĘSTOCHOWA
NIKOLA,KIEREPKA,58090743761,RYBNIK
DANIEL,JACEK,67011869176,BYDGOSZCZ
BRUNO,URBANOWICZ,72072451212,ZABRZE
FABIAN,RUSNARCZYK,78071591192,ZABRZE
NATAN,LOREK,83112621839,BIAŁYSTOK
IGA,ADAMIK,93040694027,POZNAŃ
IGNACY,PADEWSKI,67121737457,ZABRZE
TYMON,BOBA,61110509157,OPOLE
IGA,BORYCZKO,58121484647,OPOLE
POLA,KUDZIA,94100352445,KRAKÓW
JULIAN,BIELECKI,93112259814,BIAŁYSTOK
FABIAN,KROGULEC,58091593053,GDAŃSK
STANISŁAW,GOGOLA,63082435137,KIELCE
HUBERT,PASIŃSKI,76090240613,SZCZECIN
MACIEJ,KRAWIECKI,80081667977,SZCZECIN
NIKOLA,SZAL,71020157280,RADOM
MARCEL,KLIMA,55041539212,ŁÓDŹ
MAJA,ZUBRZYCKA,69100139169,BYTOM
PIOTR,WILK,74110330056,KATOWICE
OSKAR,NIKLAS,50060320017,BYTOM
TADEUSZ,CIESIÓŁKA,64052160136,SOSNOWIEC
ANTONINA,HNAT,66101744267,LUBLIN
MATYLDA,GRZESIK,58121627707,GDYNIA
ŁUCJA,SOT,99021727225,RZESZÓW
NIKOLA,KLIM,73110366169,KRAKÓW
MAJA,LUBERDA,88021729905,SZCZECIN
FABIAN,KŁODZIŃSKI,76091827830,WROCŁAW
SARA,SOBOLEWSKA,96032104788,BIAŁYSTOK
LIWIA,BANIA,64010455243,LUBLIN
GABRIELA,PALUSIŃSKA,96021806383,GLIWICE
AGATA,IDEC,80062805025,KRAKÓW
ANASTAZJA,JABŁECKA,59021304166,LUBLIN
OSKAR,STAŚ,95062162279,OLSZTYN
FRANCISZEK,MACEK,62092223490,BYTOM
MIŁOSZ,WYCHOWANIEC,79052498097,OLSZTYN
LENA,WARYCH,91020499748,POZNAŃ
NATAN,PODLASKI,93112879739,CZĘSTOCHOWA
PAWEŁ,CEBULA,81121153910,ZABRZE
ROZALIA,BILSKA,80041669649,GDYNIA
ALAN,ZIMOWSKI,89081865258,CZĘSTOCHOWA
EMILIA,MAŃK,89062545448,GDYNIA
ANASTAZJA,WĄSIK,86090970201,WROCŁAW
SARA,WOJSŁAW,74070955822,KRAKÓW
TADEUSZ,HETMAN,50110718355,CZĘSTOCHOWA
JULIA,SAMOL,66012727742,BIAŁYSTOK
POLA,ZYGMUNT,52121251540,OPOLE
LIWIA,STAWIŃSKA,89112466583,BYTOM
NINA,SYDOR,87050582546,KRAKÓW
ZOFIA,REMBISZ,57021589861,TORUŃ
IGA,WOJTASZCZYK,89100243385,OPOLE
ALEKSANDER,ROWICKI,73101932416,RYBNIK
DANIEL,BONISŁAWSKI,67120514454,BIAŁYSTOK
ROZALIA,KÓZKA,64071515645,CZĘSTOCHOWA
FRANCISZEK,BRYNDZA,52110628751,SZCZECIN
TOMASZ,GOSTKOWSKI,90091075298,OLSZTYN
LIWIA,DMOCHOWSKA,54051219905,OPOLE
NATAN,LEONIAK,90021187131,GLIWICE
LEON,TREPCZYK,51080218892,ZABRZE
ANASTAZJA,PACHOLIK,87030830607,KATOWICE
WOJCIECH,PĘKSA,94081758018,TYCHY
IGOR,WENCEL,53061592372,KATOWICE
TYMON,NARKIEWICZ,84061383234,LUBLIN
MATEUSZ,SENGER,89102344851,RADOM
ANTONI,KAWCZYŃSKI,58111382113,TORUŃ
IGOR,KABZA,87011577777,GLIWICE
LENA,SKUPIEŃ,58050901668,KATOWICE
MILENA,WOŁOSZCZUK,96111699367,OLSZTYN
DOMINIK,BEDNAREK,61121510212,BIAŁYSTOK
LAURA,PIESTRZYŃSKA,85031125026,SZCZECIN
SARA,ZALAS,99090589621,RADOM
OLIWIA,KOWALKOWSKA,81071051323,KRAKÓW
NIKOLA,KUDLAK,93081958144,TORUŃ
MACIEJ,OGRODNIK,67021591558,BYTOM
MACIEJ,KORNELUK,78052062456,GDAŃSK
LENA,BODNAR,54060937782,WARSZAWA
ANASTAZJA,PETRYKOWSKA,98031313443,ŁÓDŹ
HELENA,ROJEK,59111260329,BYDGOSZCZ
ANTONINA,MARCINIAK,56112645804,KIELCE
JULIA,JÓZWIK,79051731769,TYCHY
JULIAN,BORTKIEWICZ,48012715355,LUBLIN
LIWIA,ZDZIECH,86112211908,OLSZTYN
LILIANA,HOJKA,93060282024,WROCŁAW
KRZYSZTOF,STAWINOGA,65120753913,ŁÓDŹ
ALAN,ŚWINIARSKI,68112815757,LUBLIN
MIA,ZANDER,70112728868,BYDGOSZCZ
RÓŻA,DĄBEK,82061967545,KIELCE
IGNACY,IVANCHENKO,73072679472,RADOM
ANTONI,HABER,99061597850,BYTOM
AGATA,NIEWIADOMSKA,87030840464,GLIWICE
ANNA,STROŃSKA,91052454468,CZĘSTOCHOWA
LEON,BODNAR,76122384710,WROCŁAW
IGNACY,LATAŁA,84011123239,KIELCE
ANNA,JANCZAK,57082573065,ZABRZE
LIWIA,ZIĘBIŃSKA,89020777403,BIAŁYSTOK
PIOTR,PACYNA,93112845718,KRAKÓW
MACIEJ,ŁABNO,63100342176,RADOM
BARBARA,OLBORSKA,58071169126,KRAKÓW
IGOR,PAŃKOWSKI,67061335075,BIAŁYSTOK
NADIA,FURMANIAK,85121015127,GDYNIA
DANIEL,BRUDNICKI,95061578658,RZESZÓW
MAGDALENA,BINIEK,57092072329,TORUŃ
BARBARA,NIERADKA,50080763005,LUBLIN
CEZARY,KAZNOWSKI,86062759174,CZĘSTOCHOWA
KRZYSZTOF,KŁAK,68010644395,LUBLIN
JULIA,BURDZIŃSKA,74062410542,KATOWICE
RÓŻA,BIEGAJ,73012018108,RZESZÓW
MACIEJ,URBANOWICZ,98081313371,SOSNOWIEC
NINA,GRUDZIŃSKA,54010360368,OLSZTYN
POLA,JAKUBCZAK,69020749125,RADOM
DAWID,ROSSA,47030927631,BIAŁYSTOK
DANIEL,OSTAPOWICZ,90011380559,WROCŁAW
PAWEŁ,ZĘBALA,55022326014,RYBNIK
MICHALINA,GONET,61021840003,RADOM
NATAN,FILIP,55012620374,WROCŁAW
KLARA,BURNAT,50101291661,POZNAŃ
KAZIMIERZ,HECZKO,91081305811,RZESZÓW
NIKOLA,WOLNICKA,59111296408,KIELCE
LEON,ŁĄCZ,58111566335,BYTOM
DOMINIK,FIGURA,55062370632,BIAŁYSTOK
ZOFIA,SHPAK,93020632840,GDAŃSK
JAGODA,MRUGAŁA,73061039542,OPOLE
LILIANA,MAŁACHOWSKA,97022485802,POZNAŃ
JULIAN,SZCZERBIŃSKI,81042064350,GDAŃSK
WOJCIECH,MACIOŁEK,75122722752,GDYNIA
MATEUSZ,MŁODZIANOWSKI,76101012332,OPOLE
KACPER,KRASZEWSKI,79061434914,ŁÓDŹ
RÓŻA,KURASIŃSKA,73122557727,RZESZÓW
OLIWIER,GIZIŃSKI,54052271034,RADOM
PIOTR,MĄKOWSKI,89121232710,OPOLE
BRUNO,KARDAŚ,83090964355,KRAKÓW
LILIANNA,BABIK,61110581344,OPOLE
PAWEŁ,BORYCKI,57061942191,BIAŁYSTOK
BARBARA,ŚPIEWAK,73072295502,TORUŃ
ALEKSANDER,GOWOREK,98081107799,TORUŃ
OSKAR,MACIEJOWSKI,65090840774,POZNAŃ
DOMINIK,GAWRYSIAK,50082694116,KIELCE
LIWIA,BRZUSKA,77021419747,RZESZÓW
DAWID,KULKA,70090809676,SZCZECIN
ANIELA,BŁACH,51082079420,OLSZTYN
ALAN,BUŁA,61120848195,KRAKÓW
MARIA,ZELINSKA,47070966742,CZĘSTOCHOWA
MILENA,SŁADEK,76091106569,OLSZTYN
ANTONI,SNOCH,94020526171,OLSZTYN
LIWIA,MACIAS,95101602066,POZNAŃ
ANIELA,GOŁAWSKA,64061984682,ŁÓDŹ
FILIP,STACHOWSKI,76060189198,OLSZTYN
PIOTR,DOMEK,69022412471,ŁÓDŹ
WERONIKA,DROBIK,86081711147,OPOLE
KACPER,MILEWSKI,49062022998,SZCZECIN
NINA,MAJCHROWICZ,68042538024,KATOWICE
OSKAR,WOLANIN,71060197979,GDYNIA
LENA,ŁABA,50040753262,OPOLE
LILIANNA,GOLENIA,47041537569,BYDGOSZCZ
NIKOLA,SKOMRA,61030335925,GLIWICE
FRANCISZEK,GŁODOWSKI,88071298692,LUBLIN
MARCELINA,DUSZAK,58092245880,KRAKÓW
MIA,NIESZPOREK,97072580501,BIAŁYSTOK
MAKSYMILIAN,DAŃKO,66051148015,RADOM
KAJA,WOJCIESZAK,98080444362,KIELCE
KAROLINA,KOLANKO,88062305803,BYTOM
WOJCIECH,FURMANIAK,82012705651,GDYNIA
PIOTR,MALISZEWSKI,68052497636,CZĘSTOCHOWA
HUBERT,ZYGADŁO,83101982198,BYTOM
ALICJA,ZAPORA,90040836847,RZESZÓW
MARTYNA,DUBEL,85122212089,GLIWICE
NIKOLA,CICHY,82040734522,ŁÓDŹ
HENRYK,KUBALSKI,71010165533,RZESZÓW
LENA,BORZYSZKOWSKA,99090783080,RYBNIK
BLANKA,KRYK,84121481840,OPOLE
JULIAN,ROGOZIŃSKI,55071023273,CZĘSTOCHOWA
MARCELINA,ORCHOWSKA,79032255723,BYDGOSZCZ
HENRYK,ZAPOLSKI,91091325118,GDAŃSK
AMELIA,TKACZUK,66081062946,RZESZÓW
GABRIELA,KRAJEWSKA,66091036607,WARSZAWA
MAKSYMILIAN,GAŁUSZKA,62070201295,WROCŁAW
KLARA,TROCHIM,49032020468,GDYNIA
KORNELIA,KRZYŚKÓW,96022364008,CZĘSTOCHOWA
NIKODEM,ŁAKOTA,89121042570,SOSNOWIEC
NADIA,SANKOWSKA,73100171889,CZĘSTOCHOWA
OSKAR,KRASZKIEWICZ,79042556730,KATOWICE
GABRIEL,PASTUSZKA,75012013658,GLIWICE
JAKUB,MAZURCZYK,56040373212,GDAŃSK
ANTONI,BERNATOWICZ,92121329632,GDAŃSK
POLA,WIADERNA,57122766264,KRAKÓW
MAKSYMILIAN,KIELISZEK,63010960477,TYCHY
FABIAN,ŁAPCZYŃSKI,91051056397,GDAŃSK
JAGODA,SZPALA,49081425481,RADOM
GABRIEL,STRZĘPKA,87112713255,ŁÓDŹ
STANISŁAW,GROBELSKI,66102118871,CZĘSTOCHOWA
ANTONI,BŁASIAK,85061578217,BIAŁYSTOK
ZOFIA,ŁUKA,63022028868,RZESZÓW
IGOR,LEWICKI,80102653916,CZĘSTOCHOWA
MATYLDA,KRUPSKA,77071339148,LUBLIN
JAN,MALIŃSKI,84042815773,LUBLIN
JULIAN,MOSKALIK,77062624911,GDAŃSK
NINA,PEREK,75020570022,POZNAŃ
ZUZANNA,SŁOMKA,89081246241,SOSNOWIEC
BARBARA,BIENIAS,75030782064,BYDGOSZCZ
MIKOŁAJ,WĘGRZYNOWSKI,60101484553,RADOM
BARTŁOMIEJ,KRANC,57120506197,CZĘSTOCHOWA
NIKOLA,MIELOCH,81082790187,KIELCE
NINA,WANDAS,87042269969,ZABRZE
FABIAN,PROTASIUK,77090647591,RZESZÓW
KAROL,KUBAT,92040476497,CZĘSTOCHOWA
MICHAŁ,PONICHTERA,78051131555,SOSNOWIEC
MATEUSZ,LIPSKI,62122792071,CZĘSTOCHOWA
MARCELINA,RUDZIK,90070934947,POZNAŃ
MICHAŁ,SZWAJA,60082794790,TORUŃ
DANIEL,KURZAK,92021799232,OLSZTYN
WIKTORIA,GŁOWACKA,54030750309,WROCŁAW
FILIP,TRZOP,54110356478,TYCHY
NELA,MASZEWSKA,84062132280,ZABRZE
FABIAN,MROCZKA,74052080935,WROCŁAW
DANIEL,KRASKA,70030845531,KIELCE
MARTYNA,ZELINSKA,68062446501,ZABRZE
MARTYNA,RUDA,60042624745,BIAŁYSTOK
KACPER,WOŹNICA,80080449331,RYBNIK
ZUZANNA,GĘBALA,68060948500,CZĘSTOCHOWA
ALICJA,KRZYKOWSKA,59010337383,RADOM
HELENA,ŚWITEK,78060247641,SOSNOWIEC
GABRIEL,PORZEZIŃSKI,89052745473,ZABRZE
NIKOLA,BUGALSKA,96052029866,SOSNOWIEC
LILIANA,SZAL,63121346201,BIAŁYSTOK
KRZYSZTOF,JÓZEFCZAK,61012895016,WARSZAWA
ALICJA,DIACHENKO,73112105766,GLIWICE
KAROL,PIETRAŚ,60040223997,OLSZTYN
MIKOŁAJ,OKULSKI,47062510690,BIAŁYSTOK
AMELIA,POPOVA,87050109622,BYDGOSZCZ
FRANCISZEK,WOJTAROWICZ,77090816534,RYBNIK
LAURA,TALKOWSKA,94012506189,ZABRZE
TADEUSZ,KONIEC,93020407271,SOSNOWIEC
HENRYK,TRĘBACZ,51011973352,TORUŃ
MIKOŁAJ,BYLICKI,57082874357,RADOM
JULIA,KWAŚNIAK,71051753562,KATOWICE
DANIEL,KLAMKA,97032474573,ZABRZE
IGA,WICHŁACZ,60021464582,KRAKÓW
ALEKSANDRA,KREKORA,65032681000,KIELCE
HENRYK,KWARCIAK,60111407930,GDYNIA
NIKOLA,MŁYNEK,63112409129,ŁÓDŹ
MARCEL,BALICKI,48051287234,RZESZÓW
IGOR,CZERNIECKI,85052521877,SOSNOWIEC
ANNA,BOJARSKA,68101286187,GLIWICE
GABRIEL,JUSZCZYŃSKI,77062794155,CZĘSTOCHOWA
EMILIA,DZIADKOWIEC,93012703304,ŁÓDŹ
MIKOŁAJ,PODYMA,98020624914,WROCŁAW
ANIELA,CHWAŁA,72031409247,RZESZÓW
TYMOTEUSZ,MUSIOLIK,87052623175,RZESZÓW
ŁUCJA,TUZ,99091446940,KIELCE
MATYLDA,LINDA,97110830086,KRAKÓW
KAJA,WOJNARSKA,49031429184,KATOWICE
BARTŁOMIEJ,UFNAL,54111382817,SZCZECIN
NATALIA,LEPAK,59062126263,ZABRZE
TYMON,KOŚKA,56031785218,KATOWICE
HENRYK,RAJCHEL,77060345795,RADOM
KAROL,KONDRACIUK,68092483137,BYTOM
ARTUR,PRYIMAK,78091682174,KIELCE
MIA,DYTKO,50111783043,BYDGOSZCZ
FABIAN,OZDOBA,86080155451,RADOM
KACPER,JUSIŃSKI,48100648039,GDAŃSK
KAZIMIERZ,JARCZEWSKI,92030156659,GDAŃSK
BARTŁOMIEJ,BARTOSZ,51102875473,KIELCE
MILENA,HEBDA,89102115507,SOSNOWIEC
WIKTORIA,PIETROŃ,72040842861,CZĘSTOCHOWA
MIŁOSZ,KOVAL,59090723735,BYDGOSZCZ
LILIANA,STRZELEC,78070989366,GLIWICE
KAJA,BRYLEWSKA,90082579563,KIELCE
IGOR,KOMSTA,66101851416,WARSZAWA
MARCEL,LUBASZKA,92012296996,WROCŁAW
ZUZANNA,SCHABOWSKA,47100773027,RZESZÓW
MICHAŁ,DAWIDZIUK,63042275550,OPOLE
OLIWIA,KUŚNIEREK,52042486703,CZĘSTOCHOWA
OSKAR,IDŹKOWSKI,50080341339,GDYNIA
KLARA,NOREK,77070142521,RADOM
JAGODA,SKRZYPKOWSKA,83072373800,ZABRZE
LENA,ŚWITAŁA,96060717462,LUBLIN
MAGDALENA,STAŚ,77030981103,KRAKÓW
IGNACY,GRZYWNA,70102485651,BYTOM
MARCELINA,KOSTEK,63021188723,BYTOM
JULIA,MŁODZIANOWSKA,58080768024,RYBNIK
CEZARY,SIWIŃSKI,50031818512,GLIWICE
ALEKSANDRA,PIZOŃ,70021876825,KRAKÓW
MARCELINA,NAGÓRSKA,87010356166,LUBLIN
ALEKSANDER,WALKOWIAK,68122416033,GDYNIA
TOMASZ,FRELICH,61070969451,ŁÓDŹ
MICHALINA,CHALECKA,65011983789,BYTOM
GABRIEL,KUBRAK,97100458213,GLIWICE
GABRIEL,PIONTEK,50071545978,GLIWICE
MATEUSZ,BĄCZKIEWICZ,79101262617,OPOLE
IGNACY,DUBAS,82051173112,LUBLIN
NATALIA,BYKOWSKA,89121559384,RZESZÓW
STANISŁAW,ALI,54021886873,RZESZÓW
JAKUB,KUŚNIEREK,92040580070,KATOWICE
CEZARY,BUJAS,58122667317,ŁÓDŹ
MICHALINA,KUCZYŃSKA,59052786945,GLIWICE
NATALIA,KRZYSZTOFEK,60041358449,SZCZECIN
AMELIA,CIEŚLICKA,47060675841,POZNAŃ
JAGODA,KORCZYK,78070242604,WROCŁAW
NATALIA,PLAK,61070487928,BYTOM
HELENA,LEWEK,96051285867,TYCHY
MILENA,GRZELAK,78022579221,SZCZECIN
ALAN,MUSIALIK,51051077135,OPOLE
ZUZANNA,STAWSKA,72091797409,SOSNOWIEC
MATEUSZ,GŁOWSKI,47020356296,KATOWICE
DAWID,WOJTASZEK,64010475314,TYCHY
MATEUSZ,SCHAB,84010114617,OPOLE
MAKSYMILIAN,OCHENKOWSKI,87062056451,SOSNOWIEC
KSAWERY,WOJTALIK,81031444611,SOSNOWIEC
NADIA,BRODNICKA,93010177164,OPOLE
CEZARY,MACZUGA,85091628371,TORUŃ
GABRIEL,SZATANIK,83042006012,WARSZAWA
ADAM,KOTLEWSKI,72101744855,OPOLE
ANIELA,POLAK,51020434924,CZĘSTOCHOWA
LEON,PYTLIK,50081576396,ŁÓDŹ
MAGDALENA,TYLKA,89100768204,OPOLE
MAKSYMILIAN,FLAGA,93092007533,BYDGOSZCZ
DANIEL,JACEWICZ,87041577117,KRAKÓW
EMILIA,MACHOŃ,56122774947,KIELCE
MARIA,BUJKO,92021632766,BYTOM
FILIP,KLUZ,55031183490,GDYNIA
LIWIA,PIERZYŃSKA,94101178207,GLIWICE
LILIANA,KASZYŃSKA,57042240244,SOSNOWIEC
TADEUSZ,ROCŁAWSKI,83070952094,WROCŁAW
MIA,KANIOWSKA,79080892820,RYBNIK
MICHAŁ,SKWIERCZYŃSKI,49091394959,RYBNIK
ROZALIA,STĘPAK,56080902881,RADOM
MARCELINA,KRAWIECKA,62010858706,RZESZÓW
ANASTAZJA,FICNER,96120726226,CZĘSTOCHOWA
JULIAN,GRABIŃSKI,60012633253,LUBLIN
MARCEL,MARASZEK,56071948038,WROCŁAW
MATYLDA,RYBARCZYK,67122627966,TORUŃ
ANTONI,BOROWICZ,68012233730,POZNAŃ
GABRIEL,ŻARCZYŃSKI,50120970979,LUBLIN
MIŁOSZ,ŁYCZEK,89042008335,KIELCE
LENA,WRONKA,89042776945,GDAŃSK
ADAM,MÓRAWSKI,96122343670,POZNAŃ
MAJA,PINDEL,96021233362,ŁÓDŹ
NATALIA,KUKLA,78012839164,WROCŁAW
RÓŻA,ŚLUSARZ,65040754402,SOSNOWIEC
JAN,SZYMANIUK,98062296859,BIAŁYSTOK
FILIP,KALICIŃSKI,91112881798,BYDGOSZCZ
KORNELIA,REDZIMSKA,76082024847,KRAKÓW
KACPER,KONOPIŃSKI,55051272334,WARSZAWA
WIKTORIA,PODOLSKA,89110943620,ZABRZE
ADAM,GIERSZ,70070778550,RYBNIK
ARTUR,ORŁOWSKI,75102808691,CZĘSTOCHOWA
HUBERT,SMIRNOV,52041966692,ŁÓDŹ
ANTONINA,KULEJ,48121110064,CZĘSTOCHOWA
BARBARA,SŁOMCZEWSKA,51030538961,KRAKÓW
AMELIA,FARON,68120972823,TORUŃ
NINA,KOTALA,94082314721,GDYNIA
ALEKSANDER,KRZEMPEK,74092836951,BYTOM
ZOFIA,ŻÓŁKOWSKA,68062579926,WROCŁAW
ANASTAZJA,RANISZEWSKA,72072320262,KATOWICE
KORNELIA,VOVK,56081598005,OLSZTYN
BARBARA,KORYCIŃSKA,90090738480,OLSZTYN
LEON,LUKAS,78110901898,BYTOM
WIKTOR,ANIOŁ,80112866054,BYDGOSZCZ
NIKODEM,MUZYK,66111133291,KIELCE
KORNELIA,WĘŻYK,97020658269,ŁÓDŹ
MAGDALENA,KOROLOVA,50122362708,BIAŁYSTOK
MILENA,WAJDA,50090309168,CZĘSTOCHOWA
ALEKSANDRA,KONONENKO,87110731906,KIELCE
NINA,NIKLAS,77040426887,RADOM
AGATA,KAZIMIERCZUK,91052668000,RADOM
MICHALINA,AMBROŻY,95110574287,POZNAŃ
KORNELIA,MACHALSKA,85112588787,ZABRZE
MARIA,HORODECKA,48021699828,ZABRZE
MIŁOSZ,STEFANOWSKI,72090970011,GDAŃSK
MARIA,WYRWICH,70102484522,POZNAŃ
EMILIA,PONIEWIERSKA,98122541721,POZNAŃ
ARTUR,BOBROWSKI,94012414212,WARSZAWA
NADIA,MICHNIAK,93110196925,GLIWICE
BLANKA,ZIARKO,67091118925,TYCHY
TOMASZ,WAWRZONKOWSKI,57090258491,BYTOM
KAROLINA,NOWOSAD,79090708489,SZCZECIN
JAGODA,BRONISZEWSKA,64100704882,WARSZAWA
MARIA,PACHNIK,90012220608,TYCHY
JULIA,NIEBRZYDOWSKA,53030890183,WARSZAWA
BLANKA,WĄSEK,54072114547,KRAKÓW
PIOTR,LABUS,95082356177,OLSZTYN
NINA,VOZNIUK,55011075063,GDYNIA
KORNELIA,MITKA,89071943240,SZCZECIN
ROZALIA,LUTYŃSKA,65122086663,GDAŃSK
IGOR,WALASZEK,73100651252,BYDGOSZCZ
BRUNO,CHWAŁEK,99102592339,WROCŁAW
CEZARY,KREFTA,71011590854,KATOWICE
POLA,NIŻNIK,54112253645,CZĘSTOCHOWA
NINA,WASZCZUK,91112231529,RADOM
STANISŁAW,RUCIŃSKI,80031061999,GDAŃSK
